epoch,loss
1,2.410403251647949
2,2.3270483016967773
3,2.312194347381592
4,2.309082508087158
5,2.3008034229278564
6,2.2997424602508545
7,2.2992939949035645
8,2.2986412048339844
9,2.293710947036743
10,2.2851805686950684
11,2.28387451171875
12,2.2830681800842285
13,2.282042980194092
14,2.279526948928833
15,2.276776075363159
16,2.2697994709014893
17,2.2685813903808594
18,2.2675862312316895
19,2.2671470642089844
20,2.2667641639709473
21,2.2665913105010986
22,2.2662742137908936
23,2.2660889625549316
24,2.2657992839813232
25,2.265428066253662
26,2.2651565074920654
27,2.264834403991699
28,2.2646987438201904
29,2.26454496383667
30,2.2643651962280273
31,2.263908624649048
32,2.2629196643829346
33,2.2577850818634033
34,2.2573769092559814
35,2.2571282386779785
36,2.257033109664917
37,2.2569379806518555
38,2.2569806575775146
39,2.256957769393921
40,2.25681471824646
41,2.256882429122925
42,2.256911277770996
43,2.256736993789673
44,2.256497383117676
45,2.2564291954040527
46,2.2563297748565674
47,2.256296396255493
48,2.256277322769165
49,2.256504774093628
50,2.2562596797943115
