epoch,loss
1,2.4133334159851074
2,2.3297946453094482
3,2.3115429878234863
4,2.304180860519409
5,2.300367832183838
6,2.2997236251831055
7,2.299304246902466
8,2.2979378700256348
9,2.2911674976348877
10,2.284252643585205
11,2.281696081161499
12,2.2808637619018555
13,2.278761148452759
14,2.272144079208374
15,2.2711358070373535
16,2.2706589698791504
17,2.270301103591919
18,2.269592046737671
19,2.2685887813568115
20,2.2682483196258545
21,2.2678592205047607
22,2.267517328262329
23,2.2672688961029053
24,2.2670915126800537
25,2.266653299331665
26,2.2654433250427246
27,2.265134572982788
28,2.2649919986724854
29,2.2649052143096924
30,2.264752149581909
31,2.264721393585205
32,2.264321804046631
33,2.2641701698303223
34,2.26404070854187
35,2.263941526412964
36,2.2639172077178955
37,2.263875961303711
38,2.2657039165496826
39,2.265850305557251
40,2.2646713256835938
41,2.2620160579681396
42,2.258098602294922
43,2.2576582431793213
44,2.257477283477783
45,2.257319927215576
46,2.2572619915008545
47,2.257188558578491
48,2.257145404815674
49,2.2571182250976562
50,2.2572431564331055
