epoch,f1_score
1,0.36620619893074036
2,0.7080290913581848
3,0.7918488383293152
4,0.8106786012649536
5,0.8287590742111206
6,0.8302031755447388
7,0.8326886892318726
8,0.832062304019928
9,0.8492445945739746
10,0.8791719079017639
11,0.8897373080253601
12,0.8947432637214661
13,0.8954148888587952
14,0.9196760058403015
15,0.9253016114234924
16,0.9257195591926575
17,0.9260356426239014
18,0.9279382824897766
19,0.9322554469108582
20,0.9340935945510864
21,0.9346968531608582
22,0.9353694319725037
23,0.9355068802833557
24,0.937850296497345
25,0.9366379380226135
26,0.9415926933288574
27,0.9423683881759644
28,0.9428308010101318
29,0.9440781474113464
30,0.9441092014312744
31,0.9451666474342346
32,0.9451560378074646
33,0.9461680054664612
34,0.9463126063346863
35,0.946711003780365
36,0.9462264180183411
37,0.9462976455688477
38,0.9439656138420105
39,0.9403233528137207
40,0.944655179977417
41,0.9479249715805054
42,0.9651286602020264
43,0.9669086933135986
44,0.967011570930481
45,0.9674245715141296
46,0.9678277969360352
47,0.9677198529243469
48,0.9687381982803345
49,0.968544065952301
50,0.9687076210975647
