epoch,loss
1,2.4252870082855225
2,2.3469598293304443
3,2.32128643989563
4,2.300539255142212
5,2.298095941543579
6,2.2973687648773193
7,2.295921564102173
8,2.291550874710083
9,2.290914535522461
10,2.2904186248779297
11,2.288403272628784
12,2.2875778675079346
13,2.2869515419006348
14,2.2865235805511475
15,2.2759480476379395
16,2.268962860107422
17,2.267866611480713
18,2.267275333404541
19,2.266757011413574
20,2.26584792137146
21,2.265329599380493
22,2.265141010284424
23,2.2649145126342773
24,2.264739990234375
25,2.264636516571045
26,2.2648794651031494
27,2.264312982559204
28,2.2641329765319824
29,2.2640206813812256
30,2.2638626098632812
31,2.263684034347534
32,2.2636654376983643
33,2.26385235786438
34,2.263644218444824
35,2.263587713241577
36,2.263498544692993
37,2.2633821964263916
38,2.2633626461029053
39,2.2632336616516113
40,2.2629928588867188
41,2.2635862827301025
42,2.264178514480591
43,2.265109062194824
44,2.2641522884368896
45,2.263183116912842
46,2.262636423110962
47,2.2623496055603027
48,2.259845495223999
49,2.256304979324341
50,2.256092071533203
