epoch,f1_score
1,0.3204280138015747
2,0.7628963589668274
3,0.7941614985466003
4,0.8002259731292725
5,0.8362878561019897
6,0.8407575488090515
7,0.844012975692749
8,0.8462635278701782
9,0.8599979877471924
10,0.8622056245803833
11,0.8645737171173096
12,0.8797211647033691
13,0.9003782868385315
14,0.9248720407485962
15,0.9317281246185303
16,0.9341346025466919
17,0.9363803863525391
18,0.9372149705886841
19,0.9366596341133118
20,0.9383381605148315
21,0.9367867112159729
22,0.9391974806785583
23,0.9387915134429932
24,0.9405623078346252
25,0.9393122792243958
26,0.93844074010849
27,0.9392813444137573
28,0.9402605295181274
29,0.9393839836120605
30,0.9401544332504272
31,0.9409424066543579
32,0.9403961896896362
33,0.9416636824607849
34,0.942185640335083
35,0.9414505362510681
36,0.941728413105011
37,0.9415953159332275
38,0.9422739148139954
39,0.9438846707344055
40,0.9438522458076477
41,0.9436138868331909
42,0.9443281888961792
43,0.9521017074584961
44,0.9624866843223572
45,0.9638327360153198
46,0.9648123979568481
47,0.9643480181694031
48,0.9649155735969543
49,0.9671707153320312
50,0.9667544364929199
