epoch,loss
1,2.462829828262329
2,2.37117600440979
3,2.31367564201355
4,2.3052196502685547
5,2.3008875846862793
6,2.299743413925171
7,2.2992641925811768
8,2.290515422821045
9,2.28521990776062
10,2.2841172218322754
11,2.283474922180176
12,2.2826857566833496
13,2.2813830375671387
14,2.2804722785949707
15,2.2798542976379395
16,2.2794899940490723
17,2.2791495323181152
18,2.2786595821380615
19,2.2732722759246826
20,2.2699079513549805
21,2.2697396278381348
22,2.270352840423584
23,2.2694032192230225
24,2.2689812183380127
25,2.2678916454315186
26,2.262902021408081
27,2.2626051902770996
28,2.262535333633423
29,2.262387275695801
30,2.26237154006958
31,2.262094497680664
32,2.2620110511779785
33,2.2618422508239746
34,2.2614924907684326
35,2.2615156173706055
36,2.261415958404541
37,2.261140823364258
38,2.2610931396484375
39,2.2610068321228027
40,2.260715961456299
41,2.260627269744873
42,2.260528802871704
43,2.2604870796203613
44,2.260533094406128
45,2.2604479789733887
46,2.2604031562805176
47,2.260125160217285
48,2.2599964141845703
49,2.260014533996582
50,2.2598719596862793
