epoch,f1_score
1,0.24829086661338806
2,0.5229361057281494
3,0.7818048596382141
4,0.811676561832428
5,0.8246957659721375
6,0.8327511548995972
7,0.8332728743553162
8,0.8487855792045593
9,0.8798455595970154
10,0.8831117749214172
11,0.8844373822212219
12,0.8864939212799072
13,0.8905975818634033
14,0.8958736062049866
15,0.8955072164535522
16,0.8983981609344482
17,0.8974605202674866
18,0.9002766013145447
19,0.9085546731948853
20,0.9282352328300476
21,0.9292511343955994
22,0.9263785481452942
23,0.9284608364105225
24,0.9300427436828613
25,0.9320418238639832
26,0.9508266448974609
27,0.950835108757019
28,0.9513294696807861
29,0.9523427486419678
30,0.950993537902832
31,0.9527860879898071
32,0.9527637958526611
33,0.9534720182418823
34,0.9554566144943237
35,0.9550701379776001
36,0.9557320475578308
37,0.9555600881576538
38,0.9555920362472534
39,0.9563918709754944
40,0.9563691020011902
41,0.9575479030609131
42,0.9577092528343201
43,0.958092451095581
44,0.9575777053833008
45,0.9580793976783752
46,0.9582082629203796
47,0.9584835171699524
48,0.9590864777565002
49,0.958924412727356
50,0.9591584205627441
