epoch,loss
1,2.4050519466400146
2,2.3289012908935547
3,2.3104288578033447
4,2.3073558807373047
5,2.306607246398926
6,2.3003273010253906
7,2.2972445487976074
8,2.2962863445281982
9,2.2957844734191895
10,2.2910807132720947
11,2.287203550338745
12,2.28166127204895
13,2.2806906700134277
14,2.279693365097046
15,2.2783100605010986
16,2.277815103530884
17,2.2773220539093018
18,2.2770912647247314
19,2.2765679359436035
20,2.2762439250946045
21,2.275881290435791
22,2.2746779918670654
23,2.274233102798462
24,2.273986339569092
25,2.2737598419189453
26,2.273609161376953
27,2.2734265327453613
28,2.273310899734497
29,2.2726073265075684
30,2.266511917114258
31,2.2657172679901123
32,2.264613151550293
33,2.263923406600952
34,2.263655424118042
35,2.2620506286621094
36,2.257401943206787
37,2.257097005844116
38,2.256932020187378
39,2.256826877593994
40,2.256695508956909
41,2.2566187381744385
42,2.256566047668457
43,2.2564268112182617
44,2.25641131401062
45,2.2563207149505615
46,2.2563223838806152
47,2.2562239170074463
48,2.256171226501465
49,2.2561678886413574
50,2.2560853958129883
