epoch,f1_score
1,0.39140862226486206
2,0.7152873277664185
3,0.7944216728210449
4,0.8067353367805481
5,0.8088654279708862
6,0.8270227313041687
7,0.8357313871383667
8,0.8395092487335205
9,0.842567503452301
10,0.8599408864974976
11,0.8650851249694824
12,0.890460729598999
13,0.8930251598358154
14,0.8970851898193359
15,0.8998136520385742
16,0.9035446643829346
17,0.9033833742141724
18,0.9053003191947937
19,0.9051519632339478
20,0.9074993133544922
21,0.9081180691719055
22,0.9117463827133179
23,0.9141442775726318
24,0.9143027067184448
25,0.9155545234680176
26,0.9156874418258667
27,0.9158101677894592
28,0.9154357314109802
29,0.9168528318405151
30,0.9391430020332336
31,0.941529393196106
32,0.9444817900657654
33,0.9482952952384949
34,0.9483302235603333
35,0.9484989047050476
36,0.9680022597312927
37,0.9696339964866638
38,0.97024005651474
39,0.9700368046760559
40,0.970221757888794
41,0.9702467918395996
42,0.9699576497077942
43,0.9700995683670044
44,0.970230758190155
45,0.9717032313346863
46,0.9716933965682983
47,0.9721856713294983
48,0.971635639667511
49,0.9719728231430054
50,0.9725396037101746
