epoch,f1_score
1,0.3014908730983734
2,0.6827946305274963
3,0.7913352251052856
4,0.8211117386817932
5,0.8376497030258179
6,0.8403242230415344
7,0.8416675925254822
8,0.8427153825759888
9,0.8441557884216309
10,0.850801408290863
11,0.8623359203338623
12,0.8659011721611023
13,0.8665212392807007
14,0.8851138353347778
15,0.9221472144126892
16,0.9271547198295593
17,0.928119421005249
18,0.9331177473068237
19,0.9359827637672424
20,0.938106119632721
21,0.9383095502853394
22,0.9401500821113586
23,0.9388347268104553
24,0.9412521123886108
25,0.9415093064308167
26,0.9415988922119141
27,0.9422304034233093
28,0.9418511986732483
29,0.9411892890930176
30,0.9420233964920044
31,0.943160355091095
32,0.9403627514839172
33,0.9425349831581116
34,0.9457788467407227
35,0.9637328386306763
36,0.9639305472373962
37,0.9647476077079773
38,0.9648009538650513
39,0.9673036336898804
40,0.9680219888687134
41,0.9677526354789734
42,0.9672744274139404
43,0.9679408073425293
44,0.9672409892082214
45,0.9673018455505371
46,0.9698857665061951
47,0.9674416184425354
48,0.9693967700004578
49,0.9710820913314819
50,0.9704908132553101
