epoch,f1_score
1,0.376314640045166
2,0.7183345556259155
3,0.7926174402236938
4,0.7970991730690002
5,0.8038618564605713
6,0.830287516117096
7,0.8328521251678467
8,0.8494617342948914
9,0.8646121621131897
10,0.8669546842575073
11,0.8776446580886841
12,0.8893283009529114
13,0.8929596543312073
14,0.8923913240432739
15,0.8952128291130066
16,0.8972790241241455
17,0.8987172842025757
18,0.9006277918815613
19,0.9037745594978333
20,0.9239792823791504
21,0.9378352761268616
22,0.9400564432144165
23,0.9422121047973633
24,0.9429089426994324
25,0.9441166520118713
26,0.9448146820068359
27,0.9457279443740845
28,0.9471521973609924
29,0.9465686082839966
30,0.9481139183044434
31,0.9682511687278748
32,0.9684077501296997
33,0.9693171977996826
34,0.9692142009735107
35,0.9698634147644043
36,0.9684371948242188
37,0.9685521125793457
38,0.969117283821106
39,0.9691014289855957
40,0.9692622423171997
41,0.9699556231498718
42,0.9703167676925659
43,0.9705204963684082
44,0.9710015058517456
45,0.971070408821106
46,0.9705134034156799
47,0.9717559218406677
48,0.970588743686676
49,0.9701655507087708
50,0.9701747894287109
