epoch,loss
1,2.4152777194976807
2,2.3402154445648193
3,2.3328535556793213
4,2.3157246112823486
5,2.3076744079589844
6,2.3001606464385986
7,2.2994096279144287
8,2.2987282276153564
9,2.298208475112915
10,2.29223370552063
11,2.287381887435913
12,2.275179147720337
13,2.272857904434204
14,2.272357225418091
15,2.2714688777923584
16,2.269174814224243
17,2.2679760456085205
18,2.267864227294922
19,2.2677223682403564
20,2.267402410507202
21,2.267014980316162
22,2.266822576522827
23,2.2666423320770264
24,2.266566276550293
25,2.2664942741394043
26,2.2663655281066895
27,2.266232490539551
28,2.265592336654663
29,2.2654788494110107
30,2.265421152114868
31,2.2651216983795166
32,2.26497483253479
33,2.264881134033203
34,2.264556646347046
35,2.2643558979034424
36,2.2637863159179688
37,2.263597249984741
38,2.2632699012756348
39,2.2627623081207275
40,2.2626962661743164
41,2.2626309394836426
42,2.262573480606079
43,2.262511968612671
44,2.2624967098236084
45,2.2622768878936768
46,2.2621493339538574
47,2.258362054824829
48,2.256110429763794
49,2.256134033203125
50,2.2558681964874268
