epoch,f1_score
1,0.2682521343231201
2,0.6197345852851868
3,0.7912495732307434
4,0.8061530590057373
5,0.8260499238967896
6,0.8377337455749512
7,0.8409279584884644
8,0.845339834690094
9,0.8690782785415649
10,0.8911738395690918
11,0.8934673070907593
12,0.8958669900894165
13,0.8975270986557007
14,0.8991078734397888
15,0.9010094404220581
16,0.9240161776542664
17,0.9296174645423889
18,0.9301393032073975
19,0.9293801188468933
20,0.931743323802948
21,0.9356421828269958
22,0.937471330165863
23,0.9418227076530457
24,0.9420810341835022
25,0.9426538348197937
26,0.9441437125205994
27,0.9443978667259216
28,0.9470163583755493
29,0.96504145860672
30,0.966364860534668
31,0.9663547873497009
32,0.966315746307373
33,0.9668892621994019
34,0.9670823812484741
35,0.9675272703170776
36,0.9678256511688232
37,0.9670827984809875
38,0.9683871269226074
39,0.967907726764679
40,0.9683284163475037
41,0.9684263467788696
42,0.9685674905776978
43,0.9678701758384705
44,0.9690341353416443
45,0.9693356156349182
46,0.9698402881622314
47,0.9700252413749695
48,0.969181478023529
49,0.9694828391075134
50,0.9691785573959351
