epoch,loss
1,2.382678985595703
2,2.3149757385253906
3,2.308765172958374
4,2.3050196170806885
5,2.2993149757385254
6,2.2948906421661377
7,2.2909469604492188
8,2.283616304397583
9,2.282177448272705
10,2.2813117504119873
11,2.280534505844116
12,2.2800230979919434
13,2.279320478439331
14,2.278912305831909
15,2.2785956859588623
16,2.2782726287841797
17,2.2775089740753174
18,2.2708826065063477
19,2.2685651779174805
20,2.2682154178619385
21,2.2679104804992676
22,2.266603946685791
23,2.2659387588500977
24,2.26566219329834
25,2.265329360961914
26,2.2650179862976074
27,2.264819383621216
28,2.264620780944824
29,2.264601469039917
30,2.2644925117492676
31,2.2655909061431885
32,2.2624146938323975
33,2.2587101459503174
34,2.2582242488861084
35,2.257937431335449
36,2.2576680183410645
37,2.2575337886810303
38,2.2573940753936768
39,2.257251739501953
40,2.257181167602539
41,2.2571983337402344
42,2.25761342048645
43,2.258202075958252
44,2.258018732070923
45,2.2578563690185547
46,2.2575292587280273
47,2.2573273181915283
48,2.25717830657959
49,2.2571094036102295
50,2.25715970993042
