epoch,f1_score
1,0.4452510476112366
2,0.7693981528282166
3,0.8009412884712219
4,0.8101771473884583
5,0.8316060900688171
6,0.8430794477462769
7,0.8562712669372559
8,0.8852397203445435
9,0.8901625275611877
10,0.8929837942123413
11,0.8939346671104431
12,0.8958662152290344
13,0.8977634906768799
14,0.8998408317565918
15,0.899307906627655
16,0.9014262557029724
17,0.9036540389060974
18,0.9170517325401306
19,0.9329819083213806
20,0.9325560927391052
21,0.933475911617279
22,0.9388810396194458
23,0.9412657022476196
24,0.9413478970527649
25,0.9424920082092285
26,0.9432678818702698
27,0.944635808467865
28,0.9449183940887451
29,0.9450385570526123
30,0.9454019069671631
31,0.9446235299110413
32,0.9460753798484802
33,0.9638990163803101
34,0.9654944539070129
35,0.9663326740264893
36,0.9666783213615417
37,0.9672151207923889
38,0.9672027826309204
39,0.9677106738090515
40,0.9675313830375671
41,0.9687933325767517
42,0.9680323004722595
43,0.9658043384552002
44,0.9659515619277954
45,0.9662246704101562
46,0.9671311974525452
47,0.9677512645721436
48,0.9681236743927002
49,0.9685977101325989
50,0.9683954119682312
