epoch,loss
1,2.4138104915618896
2,2.3609490394592285
3,2.3173983097076416
4,2.3074193000793457
5,2.3050355911254883
6,2.2996554374694824
7,2.2990283966064453
8,2.2984938621520996
9,2.2958192825317383
10,2.2953760623931885
11,2.292093515396118
12,2.2843244075775146
13,2.2813470363616943
14,2.280134916305542
15,2.2786190509796143
16,2.277651786804199
17,2.277081251144409
18,2.27670955657959
19,2.270655870437622
20,2.267655372619629
21,2.2665910720825195
22,2.266205072402954
23,2.266031265258789
24,2.265995740890503
25,2.265983819961548
26,2.2657270431518555
27,2.265505790710449
28,2.2652831077575684
29,2.265076160430908
30,2.264646053314209
31,2.264512300491333
32,2.2644190788269043
33,2.2644474506378174
34,2.2642533779144287
35,2.264061450958252
36,2.2638871669769287
37,2.2639095783233643
38,2.263237953186035
39,2.259284257888794
40,2.2565970420837402
41,2.2563962936401367
42,2.256381034851074
43,2.2563788890838623
44,2.2563886642456055
45,2.256575345993042
46,2.2566094398498535
47,2.256404399871826
48,2.2561824321746826
49,2.2560081481933594
50,2.255857229232788
