epoch,f1_score
1,0.24864530563354492
2,0.6789696216583252
3,0.7873150706291199
4,0.7978730201721191
5,0.8039962649345398
6,0.8311923146247864
7,0.8328426480293274
8,0.8347786664962769
9,0.8503343462944031
10,0.8822084069252014
11,0.8867267370223999
12,0.9113368988037109
13,0.9162545204162598
14,0.9198175072669983
15,0.926905632019043
16,0.9282522797584534
17,0.929060697555542
18,0.9327187538146973
19,0.9379682540893555
20,0.9380532503128052
21,0.9410142302513123
22,0.9556586146354675
23,0.9636474847793579
24,0.9630287885665894
25,0.9639210104942322
26,0.963912844657898
27,0.9650358557701111
28,0.96547931432724
29,0.9657987356185913
30,0.9652090072631836
31,0.9660629630088806
32,0.9659836888313293
33,0.9668889045715332
34,0.9667534232139587
35,0.9660359621047974
36,0.9662960171699524
37,0.9665095806121826
38,0.9673615097999573
39,0.9677668809890747
40,0.9634084701538086
41,0.965891420841217
42,0.9674079418182373
43,0.9676703214645386
44,0.9686492085456848
45,0.9693247079849243
46,0.969336748123169
47,0.968632161617279
48,0.9695486426353455
49,0.9692521691322327
50,0.968242883682251
