epoch,f1_score
1,0.3927578926086426
2,0.7174538969993591
3,0.7276773452758789
4,0.8015569448471069
5,0.8153669834136963
6,0.8324703574180603
7,0.8352542519569397
8,0.837287187576294
9,0.8538587689399719
10,0.8629321455955505
11,0.8636674284934998
12,0.8775975108146667
13,0.8930395245552063
14,0.8952764868736267
15,0.8984713554382324
16,0.9044148325920105
17,0.9248919486999512
18,0.9272337555885315
19,0.929107666015625
20,0.931692898273468
21,0.9310353398323059
22,0.9325448870658875
23,0.9309068322181702
24,0.9309438467025757
25,0.9332770705223083
26,0.9352415800094604
27,0.9375526905059814
28,0.9387013912200928
29,0.9377704858779907
30,0.9394947290420532
31,0.9576639533042908
32,0.9594966173171997
33,0.9612782001495361
34,0.9638668894767761
35,0.9641724228858948
36,0.9642942547798157
37,0.9646304845809937
38,0.9667055010795593
39,0.9673714637756348
40,0.9677697420120239
41,0.9681235551834106
42,0.9673898220062256
43,0.9660059213638306
44,0.9678777456283569
45,0.9681791663169861
46,0.9701846241950989
47,0.97048419713974
48,0.9712343215942383
49,0.9715852737426758
50,0.9725165963172913
