epoch,loss
1,2.3987085819244385
2,2.3350958824157715
3,2.331342935562134
4,2.308265447616577
5,2.303499221801758
6,2.2995400428771973
7,2.2990095615386963
8,2.2963016033172607
9,2.292285442352295
10,2.2904281616210938
11,2.290116548538208
12,2.2834582328796387
13,2.2807374000549316
14,2.2800731658935547
15,2.2794392108917236
16,2.2748775482177734
17,2.270867109298706
18,2.2698888778686523
19,2.2694945335388184
20,2.269224166870117
21,2.268982410430908
22,2.2687950134277344
23,2.2686383724212646
24,2.2685422897338867
25,2.2678616046905518
26,2.2674317359924316
27,2.2671406269073486
28,2.266683340072632
29,2.2663745880126953
30,2.266070604324341
31,2.2603070735931396
32,2.259706497192383
33,2.259274959564209
34,2.258735179901123
35,2.2584826946258545
36,2.258347272872925
37,2.2581803798675537
38,2.2577459812164307
39,2.2576992511749268
40,2.25757098197937
41,2.257509231567383
42,2.2579872608184814
43,2.257979393005371
44,2.25740385055542
45,2.2570736408233643
46,2.2565274238586426
47,2.256303310394287
48,2.2561464309692383
49,2.2560064792633057
50,2.255967617034912
