epoch,f1_score
1,0.3529950976371765
2,0.6813254356384277
3,0.7600401639938354
4,0.8162041902542114
5,0.8283894062042236
6,0.8323810696601868
7,0.8350090384483337
8,0.8365340828895569
9,0.8371723294258118
10,0.8483272194862366
11,0.883606493473053
12,0.8923168182373047
13,0.894676923751831
14,0.896724283695221
15,0.8979976773262024
16,0.89806067943573
17,0.9008386731147766
18,0.9015258550643921
19,0.9007410407066345
20,0.9104456305503845
21,0.9348930716514587
22,0.9367673993110657
23,0.9382461309432983
24,0.9412720203399658
25,0.9409801959991455
26,0.9423966407775879
27,0.9433299899101257
28,0.9417459964752197
29,0.9424330592155457
30,0.9432494044303894
31,0.9430312514305115
32,0.9437597990036011
33,0.9434219002723694
34,0.9434370994567871
35,0.943995475769043
36,0.9446823596954346
37,0.945857584476471
38,0.9453713893890381
39,0.9463926553726196
40,0.947611927986145
41,0.9466691017150879
42,0.9469059109687805
43,0.9457411170005798
44,0.9459799528121948
45,0.9471378326416016
46,0.9477028250694275
47,0.9483214616775513
48,0.9448469877243042
49,0.9454439282417297
50,0.9490523338317871
