epoch,loss
1,2.475735664367676
2,2.384028434753418
3,2.3299756050109863
4,2.3118515014648438
5,2.309168815612793
6,2.3047382831573486
7,2.2984273433685303
8,2.2957637310028076
9,2.29197096824646
10,2.2893455028533936
11,2.288792133331299
12,2.288370370864868
13,2.2879185676574707
14,2.280350923538208
15,2.278672456741333
16,2.27799916267395
17,2.2773637771606445
18,2.276857614517212
19,2.2763900756835938
20,2.276257038116455
21,2.2759876251220703
22,2.271061658859253
23,2.26718807220459
24,2.2665328979492188
25,2.266204833984375
26,2.2658421993255615
27,2.265575647354126
28,2.2653119564056396
29,2.2654430866241455
30,2.265331268310547
31,2.2650911808013916
32,2.2650809288024902
33,2.264753580093384
34,2.2640864849090576
35,2.264092445373535
36,2.264091968536377
37,2.263709306716919
38,2.2634873390197754
39,2.2632949352264404
40,2.26334810256958
41,2.2609152793884277
42,2.2575652599334717
43,2.2575089931488037
44,2.2573864459991455
45,2.257260799407959
46,2.2572903633117676
47,2.257166624069214
48,2.256986141204834
49,2.2568440437316895
50,2.256819725036621
