epoch,loss
1,2.4150843620300293
2,2.343339681625366
3,2.3171465396881104
4,2.3062455654144287
5,2.300004005432129
6,2.2992947101593018
7,2.2986156940460205
8,2.2941670417785645
9,2.292816400527954
10,2.2907748222351074
11,2.2818892002105713
12,2.280471086502075
13,2.2796401977539062
14,2.279034376144409
15,2.2786335945129395
16,2.278224229812622
17,2.277811050415039
18,2.269667625427246
19,2.268983840942383
20,2.2685961723327637
21,2.2683582305908203
22,2.267960548400879
23,2.2669568061828613
24,2.2662196159362793
25,2.2656803131103516
26,2.2653863430023193
27,2.2653491497039795
28,2.2647624015808105
29,2.264029026031494
30,2.2638111114501953
31,2.2636427879333496
32,2.2635316848754883
33,2.2636115550994873
34,2.263615846633911
35,2.263349771499634
36,2.2633020877838135
37,2.2631444931030273
38,2.2630560398101807
39,2.263136148452759
40,2.262951135635376
41,2.2578930854797363
42,2.2569313049316406
43,2.256793737411499
44,2.2567217350006104
45,2.2566721439361572
46,2.2565126419067383
47,2.256481409072876
48,2.256455659866333
49,2.2563958168029785
50,2.2563583850860596
