epoch,f1_score
1,0.3485114872455597
2,0.6810489296913147
3,0.751500129699707
4,0.8079965114593506
5,0.8318276405334473
6,0.8318177461624146
7,0.8353078365325928
8,0.8447712063789368
9,0.8533332347869873
10,0.8570733666419983
11,0.8890935182571411
12,0.8953939080238342
13,0.8963072896003723
14,0.8986766338348389
15,0.8992498517036438
16,0.9018681645393372
17,0.9025643467903137
18,0.9284865856170654
19,0.9311380982398987
20,0.9323853254318237
21,0.9317768812179565
22,0.9327530860900879
23,0.9372680187225342
24,0.9406564235687256
25,0.9420711994171143
26,0.9427429437637329
27,0.9425881505012512
28,0.9443259835243225
29,0.9459190964698792
30,0.9464684128761292
31,0.9481069445610046
32,0.9481903910636902
33,0.9482969045639038
34,0.9481854438781738
35,0.9490256309509277
36,0.947894811630249
37,0.949868381023407
38,0.9506773948669434
39,0.9493280053138733
40,0.9487752914428711
41,0.9617891311645508
42,0.9694476127624512
43,0.969849705696106
44,0.9701833724975586
45,0.9704108834266663
46,0.9702361226081848
47,0.9705176949501038
48,0.9701398611068726
49,0.9712815284729004
50,0.971849262714386
