epoch,f1_score
1,0.3486689627170563
2,0.6187894940376282
3,0.7373239398002625
4,0.807312548160553
5,0.8826562762260437
6,0.9511685967445374
7,0.9915248155593872
8,0.9983218908309937
9,0.9988332390785217
10,0.9995322227478027
11,0.9994074702262878
12,0.9997393488883972
13,0.9944565296173096
14,0.9542439579963684
15,0.9981367588043213
16,0.9997671842575073
17,0.9999520182609558
18,0.9998868703842163
19,0.9998001456260681
20,0.9995740652084351
