epoch,loss
1,2.424119234085083
2,2.3419997692108154
3,2.331906795501709
4,2.310809373855591
5,2.3046727180480957
6,2.2994892597198486
7,2.2978787422180176
8,2.295987129211426
9,2.295520067214966
10,2.295172691345215
11,2.294828414916992
12,2.2849299907684326
13,2.281001091003418
14,2.2799718379974365
15,2.279296636581421
16,2.277712106704712
17,2.277090311050415
18,2.276655912399292
19,2.2701821327209473
20,2.2682814598083496
21,2.267317056655884
22,2.266932725906372
23,2.2666523456573486
24,2.2664308547973633
25,2.2662601470947266
26,2.2659997940063477
27,2.2658684253692627
28,2.2657761573791504
29,2.265294075012207
30,2.2643015384674072
31,2.264172315597534
32,2.2638673782348633
33,2.2637298107147217
34,2.26357364654541
35,2.2634689807891846
36,2.2649595737457275
37,2.2642462253570557
38,2.2592146396636963
39,2.2573044300079346
40,2.256971597671509
41,2.256763458251953
42,2.2565996646881104
43,2.2565150260925293
44,2.256392240524292
45,2.2564759254455566
46,2.256594657897949
47,2.2569689750671387
48,2.257011651992798
49,2.2568302154541016
50,2.256263017654419
