epoch,f1_score
1,0.27831798791885376
2,0.6381032466888428
3,0.7764008641242981
4,0.8068164587020874
5,0.8130363821983337
6,0.832850456237793
7,0.8499635457992554
8,0.8492697477340698
9,0.8546546101570129
10,0.8582398891448975
11,0.8834365010261536
12,0.8889535069465637
13,0.8897778391838074
14,0.8919398188591003
15,0.891925036907196
16,0.893625020980835
17,0.8938583135604858
18,0.894896924495697
19,0.8943411111831665
20,0.8969071507453918
21,0.9034715890884399
22,0.9069783687591553
23,0.9071827530860901
24,0.9079013466835022
25,0.9096611738204956
26,0.9171961545944214
27,0.9177790880203247
28,0.9180889129638672
29,0.9186304211616516
30,0.9198935627937317
31,0.9240382313728333
32,0.9457414150238037
33,0.9472218155860901
34,0.9475913643836975
35,0.948365330696106
36,0.9491122364997864
37,0.949074387550354
38,0.9486093521118164
39,0.9487883448600769
40,0.9580755829811096
41,0.9684524536132812
42,0.9697589874267578
43,0.969912588596344
44,0.9701958298683167
45,0.9702945351600647
46,0.9707697033882141
47,0.970417320728302
48,0.9705386757850647
49,0.9709274172782898
50,0.9716147780418396
