epoch,loss
1,2.4569804668426514
2,2.334588050842285
3,2.3101749420166016
4,2.307262659072876
5,2.302318572998047
6,2.2995171546936035
7,2.296933174133301
8,2.294405221939087
9,2.290961503982544
10,2.2897393703460693
11,2.2840874195098877
12,2.280123233795166
13,2.2793402671813965
14,2.278618812561035
15,2.2782065868377686
16,2.2779197692871094
17,2.270188570022583
18,2.268778085708618
19,2.2683467864990234
20,2.26810884475708
21,2.267882823944092
22,2.266815662384033
23,2.2663369178771973
24,2.2660584449768066
25,2.265702247619629
26,2.2655868530273438
27,2.2652409076690674
28,2.2649922370910645
29,2.264876365661621
30,2.264631748199463
31,2.2642405033111572
32,2.2596640586853027
33,2.2582247257232666
34,2.258084774017334
35,2.257854700088501
36,2.2576816082000732
37,2.2575669288635254
38,2.257422924041748
39,2.257392406463623
40,2.2575535774230957
41,2.257803201675415
42,2.2576611042022705
43,2.257349729537964
44,2.257192373275757
45,2.2570712566375732
46,2.2570202350616455
47,2.257138967514038
48,2.2569477558135986
49,2.2568860054016113
50,2.2567903995513916
