epoch,loss
1,2.424314498901367
2,2.3351829051971436
3,2.3123350143432617
4,2.3062009811401367
5,2.3003194332122803
6,2.2994518280029297
7,2.2986080646514893
8,2.294222116470337
9,2.2920312881469727
10,2.284674882888794
11,2.283087968826294
12,2.276362657546997
13,2.2743942737579346
14,2.2732794284820557
15,2.2728774547576904
16,2.2725391387939453
17,2.2722911834716797
18,2.2719693183898926
19,2.271782875061035
20,2.27162504196167
21,2.2715303897857666
22,2.2717182636260986
23,2.270794153213501
24,2.268584728240967
25,2.267702102661133
26,2.2672080993652344
27,2.2665865421295166
28,2.2657485008239746
29,2.2652499675750732
30,2.2648544311523438
31,2.2646729946136475
32,2.2643988132476807
33,2.2643508911132812
34,2.264224052429199
35,2.263376235961914
36,2.2585060596466064
37,2.2584054470062256
38,2.2583789825439453
39,2.258237361907959
40,2.2580153942108154
41,2.2578766345977783
42,2.257847785949707
43,2.2577831745147705
44,2.2577669620513916
45,2.2576904296875
46,2.257770299911499
47,2.2587311267852783
48,2.258415937423706
49,2.2578742504119873
50,2.2575771808624268
