epoch,f1_score
1,0.3400402367115021
2,0.7013403177261353
3,0.7583050727844238
4,0.8027199506759644
5,0.8313573598861694
6,0.833299458026886
7,0.8441786170005798
8,0.8596808314323425
9,0.8614968061447144
10,0.8612118363380432
11,0.8615850806236267
12,0.8698840141296387
13,0.8932145833969116
14,0.89658522605896
15,0.8977835774421692
16,0.8975814580917358
17,0.9044365286827087
18,0.9051097631454468
19,0.9065295457839966
20,0.9082236886024475
21,0.9087541699409485
22,0.9111453294754028
23,0.9111874103546143
24,0.9111112356185913
25,0.9122158885002136
26,0.9132353663444519
27,0.9130747318267822
28,0.9117843508720398
29,0.9140107035636902
30,0.9203512668609619
31,0.9425345659255981
32,0.943250834941864
33,0.9435114860534668
34,0.9455101490020752
35,0.9447045922279358
36,0.9448019862174988
37,0.9453144073486328
38,0.9457156658172607
39,0.9482451677322388
40,0.9487999677658081
41,0.9488388299942017
42,0.9480029940605164
43,0.9486230611801147
44,0.9478747844696045
45,0.9486848711967468
46,0.9504423141479492
47,0.9548236131668091
48,0.9704559445381165
49,0.9704960584640503
50,0.9717811942100525
