epoch,loss
1,2.435683488845825
2,2.3325552940368652
3,2.311844825744629
4,2.310366630554199
5,2.3018102645874023
6,2.2972323894500732
7,2.295194387435913
8,2.2915120124816895
9,2.2908763885498047
10,2.2902228832244873
11,2.2894985675811768
12,2.283792734146118
13,2.275118589401245
14,2.2705695629119873
15,2.270015001296997
16,2.2694263458251953
17,2.26893949508667
18,2.2685163021087646
19,2.267414093017578
20,2.266660690307617
21,2.266331195831299
22,2.265974283218384
23,2.265577793121338
24,2.265275478363037
25,2.2650320529937744
26,2.2639620304107666
27,2.263458728790283
28,2.263307809829712
29,2.263361692428589
30,2.2631802558898926
31,2.2630138397216797
32,2.2629616260528564
33,2.262986660003662
34,2.2627735137939453
35,2.2626795768737793
36,2.2625534534454346
37,2.2630703449249268
38,2.2640202045440674
39,2.2636873722076416
40,2.260754346847534
41,2.2566137313842773
42,2.256173849105835
43,2.2560572624206543
44,2.2558224201202393
45,2.2569069862365723
46,2.256354570388794
47,2.2560367584228516
48,2.255805730819702
49,2.255664587020874
50,2.2556047439575195
