epoch,f1_score
1,0.32966187596321106
2,0.6840686202049255
3,0.7380740642547607
4,0.7965535521507263
5,0.818421483039856
6,0.8306043744087219
7,0.8345317244529724
8,0.8688281774520874
9,0.8730401396751404
10,0.9143408536911011
11,0.9196419715881348
12,0.9217541217803955
13,0.9249497056007385
14,0.9252931475639343
15,0.9262301921844482
16,0.9275612235069275
17,0.9329934120178223
18,0.9341058731079102
19,0.9359032511711121
20,0.9369646310806274
21,0.9368056058883667
22,0.9368434548377991
23,0.93770831823349
24,0.9374678730964661
25,0.9385161995887756
26,0.9387306571006775
27,0.9401106238365173
28,0.9400491714477539
29,0.941134512424469
30,0.9405224323272705
31,0.9423869252204895
32,0.941744327545166
33,0.939561128616333
34,0.9406390190124512
35,0.9406805634498596
36,0.9404053092002869
37,0.9415422677993774
38,0.9408122301101685
39,0.9414847493171692
40,0.945762038230896
41,0.9467952251434326
42,0.9599336385726929
43,0.972488522529602
44,0.9727634191513062
45,0.9728592038154602
46,0.9724469184875488
47,0.9737150073051453
48,0.9734154939651489
49,0.9732456207275391
50,0.9744239449501038
