epoch,loss
1,2.421616792678833
2,2.3424038887023926
3,2.3224925994873047
4,2.309828996658325
5,2.3024184703826904
6,2.3000166416168213
7,2.2977170944213867
8,2.2887823581695557
9,2.285869836807251
10,2.274318218231201
11,2.2726619243621826
12,2.271953582763672
13,2.271481990814209
14,2.270883560180664
15,2.270564556121826
16,2.2695093154907227
17,2.268568277359009
18,2.267976999282837
19,2.26767635345459
20,2.2673730850219727
21,2.2671258449554443
22,2.26702618598938
23,2.266836404800415
24,2.2668139934539795
25,2.2668275833129883
26,2.266472101211548
27,2.2661705017089844
28,2.2660462856292725
29,2.2658698558807373
30,2.265791654586792
31,2.265728235244751
32,2.2658019065856934
33,2.2658588886260986
34,2.2657828330993652
35,2.265758514404297
36,2.2657597064971924
37,2.2655556201934814
38,2.265460729598999
39,2.2653934955596924
40,2.2642662525177
41,2.264008045196533
42,2.257615566253662
43,2.256207227706909
44,2.2559738159179688
45,2.2558891773223877
46,2.2557926177978516
47,2.2557156085968018
48,2.255702018737793
49,2.2557191848754883
50,2.2557108402252197
