epoch,loss
1,2.436222791671753
2,2.34826922416687
3,2.3128862380981445
4,2.3105740547180176
5,2.3062167167663574
6,2.2997002601623535
7,2.2992613315582275
8,2.2988839149475098
9,2.2963178157806396
10,2.2854976654052734
11,2.284057140350342
12,2.2810375690460205
13,2.2801427841186523
14,2.2796401977539062
15,2.272366523742676
16,2.2710442543029785
17,2.2706849575042725
18,2.2703630924224854
19,2.270021915435791
20,2.269049644470215
21,2.268697500228882
22,2.268401622772217
23,2.268024444580078
24,2.267825126647949
25,2.2654712200164795
26,2.261561632156372
27,2.2613115310668945
28,2.260998487472534
29,2.2609641551971436
30,2.260715961456299
31,2.260481119155884
32,2.260338068008423
33,2.260295867919922
34,2.2603588104248047
35,2.259842872619629
36,2.2592227458953857
37,2.2589035034179688
38,2.2587692737579346
39,2.2587156295776367
40,2.2585833072662354
41,2.258441209793091
42,2.258319616317749
43,2.2582178115844727
44,2.2583096027374268
45,2.257672071456909
46,2.257591724395752
47,2.257451057434082
48,2.257368326187134
49,2.257411003112793
50,2.2574405670166016
