epoch,loss
1,2.4607038497924805
2,2.3699445724487305
3,2.3213047981262207
4,2.3116114139556885
5,2.303044319152832
6,2.302053451538086
7,2.2988345623016357
8,2.296327590942383
9,2.295790433883667
10,2.2952589988708496
11,2.291799783706665
12,2.284256935119629
13,2.282582998275757
14,2.281151533126831
15,2.2804274559020996
16,2.27972149848938
17,2.27858567237854
18,2.2780864238739014
19,2.2770161628723145
20,2.270963668823242
21,2.2707180976867676
22,2.270247220993042
23,2.2688615322113037
24,2.268585205078125
25,2.268293619155884
26,2.2680747509002686
27,2.26792573928833
28,2.26627516746521
29,2.2619857788085938
30,2.261592149734497
31,2.2606303691864014
32,2.260491132736206
33,2.2601447105407715
34,2.2598342895507812
35,2.2596027851104736
36,2.2594077587127686
37,2.259453535079956
38,2.2592878341674805
39,2.2592368125915527
40,2.2592103481292725
41,2.2592294216156006
42,2.2589988708496094
43,2.2589008808135986
44,2.2590670585632324
45,2.2588400840759277
46,2.258695125579834
47,2.2586281299591064
48,2.258510112762451
49,2.258472442626953
50,2.2584452629089355
