epoch,loss
1,2.429246664047241
2,2.3358874320983887
3,2.3182919025421143
4,2.309844493865967
5,2.301651954650879
6,2.299833059310913
7,2.295536994934082
8,2.293776035308838
9,2.293175458908081
10,2.2908341884613037
11,2.2842442989349365
12,2.278782606124878
13,2.2711806297302246
14,2.270434617996216
15,2.2698564529418945
16,2.2688040733337402
17,2.2676265239715576
18,2.2671236991882324
19,2.2667293548583984
20,2.2663068771362305
21,2.264949083328247
22,2.260268211364746
23,2.2598447799682617
24,2.259568452835083
25,2.259385108947754
26,2.25936222076416
27,2.2592103481292725
28,2.2591443061828613
29,2.2590391635894775
30,2.258819818496704
31,2.258758306503296
32,2.2585904598236084
33,2.2585127353668213
34,2.257871389389038
35,2.257805347442627
36,2.25787091255188
37,2.257694721221924
38,2.257542371749878
39,2.2573697566986084
40,2.2572391033172607
41,2.2572696208953857
42,2.256993055343628
43,2.257033109664917
44,2.256993293762207
45,2.25688099861145
46,2.2568905353546143
47,2.2568039894104004
48,2.2568249702453613
49,2.256957769393921
50,2.2569220066070557
