epoch,f1_score
1,0.29057177901268005
2,0.6707062125205994
3,0.7176405787467957
4,0.7840697169303894
5,0.8104456663131714
6,0.8236227035522461
7,0.8263500928878784
8,0.8257767558097839
9,0.8288410305976868
10,0.850883424282074
11,0.8561798334121704
12,0.8587357401847839
13,0.8588793873786926
14,0.859397828578949
15,0.886237621307373
16,0.8912836909294128
17,0.8940162062644958
18,0.8983197212219238
19,0.9016251564025879
20,0.9004970192909241
21,0.903276264667511
22,0.9074751734733582
23,0.9093272686004639
24,0.9360432028770447
25,0.9367450475692749
26,0.9372430443763733
27,0.9375156164169312
28,0.9378734827041626
29,0.9379944205284119
30,0.9395743012428284
31,0.9409617781639099
32,0.9384456276893616
33,0.9373905658721924
34,0.9399333000183105
35,0.9411903023719788
36,0.9428048133850098
37,0.9422591924667358
38,0.9425796270370483
39,0.9427449107170105
40,0.9436578750610352
41,0.9426752328872681
42,0.9438434839248657
43,0.9428091645240784
44,0.9396743178367615
45,0.9409497976303101
46,0.9413684606552124
47,0.9419447183609009
48,0.9421777725219727
49,0.9441930651664734
50,0.9427216053009033
