epoch,f1_score
1,0.36120158433914185
2,0.6841320991516113
3,0.7922145128250122
4,0.8031133413314819
5,0.8088816404342651
6,0.839969277381897
7,0.8436019420623779
8,0.8465360403060913
9,0.8734831213951111
10,0.8756909370422363
11,0.8943862318992615
12,0.8969361186027527
13,0.8987853527069092
14,0.9028887748718262
15,0.9036484360694885
16,0.912749171257019
17,0.9341082572937012
18,0.9362000226974487
19,0.936598539352417
20,0.9369924068450928
21,0.93805330991745
22,0.9376192092895508
23,0.939924418926239
24,0.9398537874221802
25,0.9391306042671204
26,0.9402174353599548
27,0.9440541863441467
28,0.9629864692687988
29,0.9661873579025269
30,0.9658330082893372
31,0.965382993221283
32,0.9666885733604431
33,0.9664764404296875
34,0.9674564003944397
35,0.9692173600196838
36,0.9696991443634033
37,0.969623327255249
38,0.970283567905426
39,0.9696295261383057
40,0.9709018468856812
41,0.9717727303504944
42,0.9711398482322693
43,0.9714965224266052
44,0.9714575409889221
45,0.9765387773513794
46,0.9770641922950745
47,0.9775392413139343
48,0.9775643348693848
49,0.9777287244796753
50,0.9778807759284973
