epoch,loss
1,2.4389686584472656
2,2.325303077697754
3,2.309568166732788
4,2.301445960998535
5,2.300387382507324
6,2.2976224422454834
7,2.2950222492218018
8,2.288513422012329
9,2.2875452041625977
10,2.286123514175415
11,2.28458309173584
12,2.2796337604522705
13,2.2713425159454346
14,2.270541191101074
15,2.269956588745117
16,2.2685935497283936
17,2.2676093578338623
18,2.26714825630188
19,2.266470193862915
20,2.2661209106445312
21,2.2659387588500977
22,2.265681505203247
23,2.2654778957366943
24,2.265345811843872
25,2.2651495933532715
26,2.2650322914123535
27,2.2648959159851074
28,2.2647292613983154
29,2.2646446228027344
30,2.2647688388824463
31,2.2645435333251953
32,2.264382839202881
33,2.2623496055603027
34,2.2582216262817383
35,2.257242441177368
36,2.2567014694213867
37,2.2564191818237305
38,2.25675630569458
39,2.256213903427124
40,2.255964517593384
41,2.2557241916656494
42,2.255584955215454
43,2.255458116531372
44,2.2550556659698486
45,2.2549679279327393
46,2.254772663116455
47,2.254720687866211
48,2.2546026706695557
49,2.2545483112335205
50,2.2544620037078857
