epoch,f1_score
1,0.34184595942497253
2,0.6019404530525208
3,0.734946608543396
4,0.8129668831825256
5,0.8924076557159424
6,0.9599953293800354
7,0.9945706725120544
8,0.9979575872421265
9,0.9990718364715576
10,0.9992774724960327
11,0.9980480670928955
12,0.9574747681617737
13,0.9973573684692383
14,0.9998180866241455
15,0.999703049659729
16,0.9999557137489319
17,0.999954879283905
18,0.9999961256980896
19,0.9999457001686096
20,0.9997894167900085
