epoch,loss
1,2.402520179748535
2,2.3208563327789307
3,2.3116555213928223
4,2.3104724884033203
5,2.3064489364624023
6,2.2972846031188965
7,2.2966630458831787
8,2.2960543632507324
9,2.2879505157470703
10,2.282212495803833
11,2.280885934829712
12,2.2792279720306396
13,2.2784595489501953
14,2.272602081298828
15,2.268799066543579
16,2.268223285675049
17,2.2679340839385986
18,2.2676424980163574
19,2.267367124557495
20,2.267021894454956
21,2.266834020614624
22,2.2665936946868896
23,2.2665297985076904
24,2.266432285308838
25,2.266322612762451
26,2.265366315841675
27,2.2652645111083984
28,2.265144109725952
29,2.2651071548461914
30,2.2650721073150635
31,2.264906167984009
32,2.261312484741211
33,2.258732557296753
34,2.2584803104400635
35,2.2585201263427734
36,2.2592928409576416
37,2.258103609085083
38,2.2576277256011963
39,2.2573282718658447
40,2.257162094116211
41,2.257122755050659
42,2.2574100494384766
43,2.257314443588257
44,2.2572882175445557
45,2.25726318359375
46,2.2571654319763184
47,2.257068634033203
48,2.2569589614868164
49,2.2568180561065674
50,2.2568323612213135
