epoch,f1_score
1,0.3697015643119812
2,0.7399473190307617
3,0.7924093008041382
4,0.7956576347351074
5,0.8013158440589905
6,0.8409124612808228
7,0.8408316373825073
8,0.8433441519737244
9,0.8602375984191895
10,0.8889489769935608
11,0.8930729031562805
12,0.8982611894607544
13,0.9019163846969604
14,0.9106653332710266
15,0.9311319589614868
16,0.9347999095916748
17,0.9341740012168884
18,0.9355526566505432
19,0.9365652203559875
20,0.9376629590988159
21,0.9370583891868591
22,0.9384921193122864
23,0.9389010667800903
24,0.9388032555580139
25,0.9382884502410889
26,0.9430551528930664
27,0.9433261752128601
28,0.9439182877540588
29,0.9438939690589905
30,0.9435070157051086
31,0.9448522925376892
32,0.9491148591041565
33,0.9642768502235413
34,0.9651015400886536
35,0.9651687741279602
36,0.9616865515708923
37,0.9654784202575684
38,0.9671325087547302
39,0.9683147072792053
40,0.9686105251312256
41,0.9691396355628967
42,0.9673875570297241
43,0.9679380655288696
44,0.9683631062507629
45,0.9685002565383911
46,0.9688742756843567
47,0.9682146310806274
48,0.9698105454444885
49,0.9697625041007996
50,0.9701638221740723
