epoch,f1_score
1,0.3436834216117859
2,0.6918221116065979
3,0.7840979695320129
4,0.8015126585960388
5,0.8310531377792358
6,0.8307276368141174
7,0.8336792588233948
8,0.8524222373962402
9,0.8609480261802673
10,0.864729642868042
11,0.8910688757896423
12,0.8964323997497559
13,0.8959894180297852
14,0.8986110091209412
15,0.8983609080314636
16,0.9022828340530396
17,0.9024539589881897
18,0.9025841355323792
19,0.904184877872467
20,0.9066432118415833
21,0.9088038802146912
22,0.911186158657074
23,0.9112644195556641
24,0.9158712029457092
25,0.9359408617019653
26,0.9408941864967346
27,0.9409811496734619
28,0.9423366189002991
29,0.9432094693183899
30,0.9441332817077637
31,0.9429917931556702
32,0.944811999797821
33,0.9441104531288147
34,0.9625903964042664
35,0.9639175534248352
36,0.9642630815505981
37,0.9645923376083374
38,0.9665142893791199
39,0.9667179584503174
40,0.9670045971870422
41,0.9679126143455505
42,0.9670289754867554
43,0.9670968055725098
44,0.967312753200531
45,0.9673183560371399
46,0.9676703214645386
47,0.9692175984382629
48,0.9680092930793762
49,0.9682675004005432
50,0.9690948128700256
