epoch,f1_score
1,0.33953237533569336
2,0.7101079821586609
3,0.7935394048690796
4,0.8094456791877747
5,0.8297482132911682
6,0.8391179442405701
7,0.8424277305603027
8,0.8425876498222351
9,0.8440462350845337
10,0.8458201289176941
11,0.8494991064071655
12,0.8762146234512329
13,0.8968235850334167
14,0.9006180167198181
15,0.9010259509086609
16,0.9020106792449951
17,0.9043083786964417
18,0.9054805636405945
19,0.9287500977516174
20,0.933205783367157
21,0.9372462630271912
22,0.939644455909729
23,0.9417128562927246
24,0.9414551854133606
25,0.9417333006858826
26,0.9432085156440735
27,0.9447850584983826
28,0.943997859954834
29,0.9441234469413757
30,0.9447194337844849
31,0.9478815197944641
32,0.9497715830802917
33,0.9487284421920776
34,0.9497168660163879
35,0.9504790902137756
36,0.9737257957458496
37,0.9744983911514282
38,0.9756596088409424
39,0.9758332967758179
40,0.9759488105773926
41,0.976669192314148
42,0.9766438603401184
43,0.9765423536300659
44,0.9758384227752686
45,0.9765435457229614
46,0.9769302010536194
47,0.9772904515266418
48,0.9781463146209717
49,0.9770849943161011
50,0.978364109992981
