epoch,loss
1,2.409653663635254
2,2.3254482746124268
3,2.3117759227752686
4,2.3065037727355957
5,2.299107074737549
6,2.2973201274871826
7,2.296755075454712
8,2.296203374862671
9,2.295835256576538
10,2.2954373359680176
11,2.294055938720703
12,2.283705949783325
13,2.2798943519592285
14,2.2790632247924805
15,2.278399705886841
16,2.2779133319854736
17,2.277496099472046
18,2.275888442993164
19,2.269435167312622
20,2.268278121948242
21,2.267010450363159
22,2.266387939453125
23,2.265942335128784
24,2.265594244003296
25,2.2653276920318604
26,2.2650551795959473
27,2.2649078369140625
28,2.2647721767425537
29,2.264808177947998
30,2.264416217803955
31,2.263733148574829
32,2.263288974761963
33,2.2632179260253906
34,2.263154983520508
35,2.262204647064209
36,2.2556605339050293
37,2.255434513092041
38,2.2551562786102295
39,2.254978895187378
40,2.254927635192871
41,2.254767894744873
42,2.254612684249878
43,2.254758834838867
44,2.254704713821411
45,2.254533290863037
46,2.2545323371887207
47,2.254476308822632
48,2.2542777061462402
49,2.254300117492676
50,2.254319906234741
