epoch,loss
1,2.4038240909576416
2,2.3209781646728516
3,2.3082261085510254
4,2.3007431030273438
5,2.298185110092163
6,2.297489643096924
7,2.296877384185791
8,2.295112371444702
9,2.287600517272949
10,2.2839925289154053
11,2.2811999320983887
12,2.2803752422332764
13,2.2797863483428955
14,2.279231071472168
15,2.2789559364318848
16,2.278592109680176
17,2.27835750579834
18,2.2780532836914062
19,2.277019739151001
20,2.275850772857666
21,2.26810622215271
22,2.2668683528900146
23,2.2662928104400635
24,2.265322685241699
25,2.264803171157837
26,2.264692544937134
27,2.2645115852355957
28,2.2645461559295654
29,2.2644152641296387
30,2.264333724975586
31,2.2642104625701904
32,2.2641024589538574
33,2.264000177383423
34,2.263960123062134
35,2.263810157775879
36,2.2636842727661133
37,2.2636046409606934
38,2.2637171745300293
39,2.2635159492492676
40,2.257939577102661
41,2.2574570178985596
42,2.257157802581787
43,2.2569727897644043
44,2.2569093704223633
45,2.2570250034332275
46,2.25712513923645
47,2.2571117877960205
48,2.256989002227783
49,2.2569782733917236
50,2.2568671703338623
