epoch,f1_score
1,0.280095636844635
2,0.6430044174194336
3,0.7930168509483337
4,0.8005532622337341
5,0.8218110799789429
6,0.8301182985305786
7,0.8343692421913147
8,0.8552356958389282
9,0.8624028563499451
10,0.8637114763259888
11,0.8785362839698792
12,0.8945056796073914
13,0.896329402923584
14,0.8978644013404846
15,0.8997208476066589
16,0.9020692706108093
17,0.9012600779533386
18,0.9017348885536194
19,0.900352418422699
20,0.9021705985069275
21,0.9036660194396973
22,0.9102522134780884
23,0.9239023923873901
24,0.9357733726501465
25,0.9411537647247314
26,0.9421711564064026
27,0.9449654817581177
28,0.9468322992324829
29,0.9466828107833862
30,0.9474424123764038
31,0.9484508037567139
32,0.9483409523963928
33,0.9476696252822876
34,0.967319130897522
35,0.9684325456619263
36,0.9690964221954346
37,0.969555675983429
38,0.9691962599754333
39,0.9692697525024414
40,0.9697569012641907
41,0.9687138199806213
42,0.9672913551330566
43,0.9696964621543884
44,0.9703782796859741
45,0.9704390168190002
46,0.9708556532859802
47,0.9709168672561646
48,0.9709396958351135
49,0.971709668636322
50,0.9709707498550415
