epoch,loss
1,2.4260566234588623
2,2.346066474914551
3,2.3173038959503174
4,2.309081554412842
5,2.3038735389709473
6,2.299746513366699
7,2.2992451190948486
8,2.2987587451934814
9,2.297334671020508
10,2.2934486865997314
11,2.2888739109039307
12,2.283891439437866
13,2.283078908920288
14,2.282442808151245
15,2.2819480895996094
16,2.281620502471924
17,2.281139373779297
18,2.2806618213653564
19,2.2795679569244385
20,2.2791731357574463
21,2.2753028869628906
22,2.2708075046539307
23,2.2685112953186035
24,2.266857385635376
25,2.266547918319702
26,2.2663121223449707
27,2.266155242919922
28,2.2659568786621094
29,2.265699863433838
30,2.2656426429748535
31,2.264986038208008
32,2.2643160820007324
33,2.2641735076904297
34,2.2638087272644043
35,2.263521194458008
36,2.2610933780670166
37,2.257516622543335
38,2.257232666015625
39,2.2570745944976807
40,2.2571446895599365
41,2.257011890411377
42,2.2569422721862793
43,2.2571446895599365
44,2.257016181945801
45,2.2573163509368896
46,2.256868839263916
47,2.2566757202148438
48,2.2564761638641357
49,2.25627064704895
50,2.2561283111572266
