epoch,loss
1,2.40395450592041
2,2.338332414627075
3,2.32139253616333
4,2.309727668762207
5,2.301832914352417
6,2.2998452186584473
7,2.299304246902466
8,2.298816680908203
9,2.2983434200286865
10,2.2946674823760986
11,2.290776252746582
12,2.2879531383514404
13,2.2813010215759277
14,2.280336856842041
15,2.279036045074463
16,2.278042793273926
17,2.2773897647857666
18,2.2766008377075195
19,2.275636672973633
20,2.2753725051879883
21,2.275020122528076
22,2.2748732566833496
23,2.2746376991271973
24,2.274561882019043
25,2.2743895053863525
26,2.274369239807129
27,2.2741081714630127
28,2.270444393157959
29,2.2656140327453613
30,2.2650928497314453
31,2.2645819187164307
32,2.264159917831421
33,2.263890027999878
34,2.2638025283813477
35,2.2635765075683594
36,2.261573076248169
37,2.2576560974121094
38,2.2573275566101074
39,2.2571310997009277
40,2.2572033405303955
41,2.2569785118103027
42,2.2568724155426025
43,2.2571280002593994
44,2.256863594055176
45,2.256676435470581
46,2.256498336791992
47,2.256334066390991
48,2.2563397884368896
49,2.256331205368042
50,2.2562549114227295
