epoch,f1_score
1,0.37148743867874146
2,0.6935226321220398
3,0.7410737872123718
4,0.7956650257110596
5,0.8235681056976318
6,0.8322765231132507
7,0.8338977098464966
8,0.8351150155067444
9,0.8355918526649475
10,0.8427003622055054
11,0.8623216152191162
12,0.8633511066436768
13,0.8919647932052612
14,0.8946669101715088
15,0.8979331254959106
16,0.9021243453025818
17,0.9046242237091064
18,0.9064280390739441
19,0.9082157015800476
20,0.9100955724716187
21,0.9136074185371399
22,0.9121841788291931
23,0.9124009609222412
24,0.9125168919563293
25,0.9134380221366882
26,0.9141031503677368
27,0.9140886068344116
28,0.9174422025680542
29,0.9421973824501038
30,0.9424800872802734
31,0.9455738067626953
32,0.9460651874542236
33,0.9475526809692383
34,0.9470641613006592
35,0.9486318826675415
36,0.9488908648490906
37,0.9670323133468628
38,0.9686217904090881
39,0.9688807725906372
40,0.9690095782279968
41,0.9705114960670471
42,0.9697591662406921
43,0.9698421359062195
44,0.9690276980400085
45,0.9706259965896606
46,0.971009373664856
47,0.9718644022941589
48,0.9708795547485352
49,0.9721854329109192
50,0.9715924263000488
