epoch,f1_score
1,0.29997125267982483
2,0.7193764448165894
3,0.8045246005058289
4,0.8094949126243591
5,0.8300213813781738
6,0.8334707021713257
7,0.8348461985588074
8,0.8486713767051697
9,0.8597919940948486
10,0.8639344573020935
11,0.8661812543869019
12,0.8834186792373657
13,0.9002196192741394
14,0.9055411219596863
15,0.9326938986778259
16,0.9361613392829895
17,0.936399519443512
18,0.9378300309181213
19,0.9386383295059204
20,0.9382633566856384
21,0.9395507574081421
22,0.9416022896766663
23,0.9408841133117676
24,0.9410256743431091
25,0.9423633813858032
26,0.9426460862159729
27,0.9426936507225037
28,0.943525493144989
29,0.9435831308364868
30,0.9441704750061035
31,0.9455036520957947
32,0.9450753331184387
33,0.9457794427871704
34,0.9450277090072632
35,0.951949954032898
36,0.9656928181648254
37,0.9671013951301575
38,0.9675754904747009
39,0.9671566486358643
40,0.967875599861145
41,0.9680723547935486
42,0.9686945080757141
43,0.9691558480262756
44,0.9693045020103455
45,0.9687934517860413
46,0.9723638892173767
47,0.9723327159881592
48,0.9712879061698914
49,0.9722311496734619
50,0.9721644520759583
