epoch,f1_score
1,0.2804890275001526
2,0.6077144145965576
3,0.8035593032836914
4,0.8139129281044006
5,0.8316984176635742
6,0.8315682411193848
7,0.8350591659545898
8,0.836921215057373
9,0.8506534695625305
10,0.8896633982658386
11,0.8927331566810608
12,0.8963726162910461
13,0.8964999914169312
14,0.8980110883712769
15,0.898921012878418
16,0.9019641280174255
17,0.9303467273712158
18,0.9357056617736816
19,0.9393367171287537
20,0.9403792023658752
21,0.9418635964393616
22,0.943031907081604
23,0.9429168701171875
24,0.9442152380943298
25,0.9451436400413513
26,0.9449055790901184
27,0.946836531162262
28,0.9476240277290344
29,0.9476515650749207
30,0.948937177658081
31,0.9481818079948425
32,0.9487686157226562
33,0.948610782623291
34,0.9487179517745972
35,0.9670237302780151
36,0.9694821238517761
37,0.9695681929588318
38,0.9690309166908264
39,0.9696682095527649
40,0.9705679416656494
41,0.9700756669044495
42,0.9711814522743225
43,0.9697131514549255
44,0.9704561233520508
45,0.9708606004714966
46,0.9712172150611877
47,0.970879316329956
48,0.971253514289856
49,0.9726027846336365
50,0.9722524881362915
