epoch,loss
1,4.500752925872803
2,2.6688029766082764
3,1.7654045820236206
4,1.1191619634628296
5,0.6329727172851562
6,0.2686225473880768
7,0.07298608869314194
8,0.02092447318136692
9,0.011827229522168636
10,0.019533172249794006
11,0.12731651961803436
12,0.013778460212051868
13,0.005455515347421169
14,0.0027786018326878548
15,0.0022054596338421106
16,0.002212493447586894
17,0.11359994858503342
18,0.04113626852631569
19,0.006282051559537649
20,0.0007871329435147345
