epoch,loss
1,2.4686665534973145
2,2.3567607402801514
3,2.313870906829834
4,2.310847520828247
5,2.304564952850342
6,2.3036391735076904
7,2.3004467487335205
8,2.2993383407592773
9,2.299006462097168
10,2.2944822311401367
11,2.2932543754577637
12,2.2927634716033936
13,2.2918455600738525
14,2.283291816711426
15,2.2809059619903564
16,2.28019642829895
17,2.2798378467559814
18,2.279369354248047
19,2.277536392211914
20,2.27020525932312
21,2.2688279151916504
22,2.268202066421509
23,2.267979621887207
24,2.2676403522491455
25,2.2671122550964355
26,2.26662278175354
27,2.2663915157318115
28,2.2661988735198975
29,2.2659852504730225
30,2.266160726547241
31,2.2659029960632324
32,2.265798807144165
33,2.265882730484009
34,2.266144275665283
35,2.265625
36,2.264726400375366
37,2.2644388675689697
38,2.2642664909362793
39,2.264190196990967
40,2.2641818523406982
41,2.2641942501068115
42,2.264235019683838
43,2.2643589973449707
44,2.264228343963623
45,2.2640798091888428
46,2.2639856338500977
47,2.263827323913574
48,2.2621214389801025
49,2.257936716079712
50,2.2578113079071045
