epoch,f1_score
1,0.3587026596069336
2,0.7081871628761292
3,0.7932378649711609
4,0.8101221323013306
5,0.8311190605163574
6,0.8306317329406738
7,0.8358807563781738
8,0.8532184362411499
9,0.8626099824905396
10,0.8903536796569824
11,0.9182316064834595
12,0.9252495169639587
13,0.927163302898407
14,0.9291830062866211
15,0.9304521083831787
16,0.9300600290298462
17,0.9313376545906067
18,0.9325410723686218
19,0.933303713798523
20,0.9348556995391846
21,0.9353072047233582
22,0.93624347448349
23,0.9352921843528748
24,0.9370922446250916
25,0.9353117346763611
26,0.9382848143577576
27,0.9382027387619019
28,0.9405380487442017
29,0.9424377083778381
30,0.9438109397888184
31,0.944881021976471
32,0.9445125460624695
33,0.9438747763633728
34,0.9465452432632446
35,0.9454294443130493
36,0.9463532567024231
37,0.9446955919265747
38,0.9467654824256897
39,0.9463950395584106
40,0.9468110799789429
41,0.9467824697494507
42,0.9462470412254333
43,0.9472112059593201
44,0.9463522434234619
45,0.9472742080688477
46,0.9556493759155273
47,0.9669538736343384
48,0.9684394001960754
49,0.9687433838844299
50,0.9691392183303833
