epoch,loss
1,2.3851382732391357
2,2.319108724594116
3,2.3088219165802
4,2.3072659969329834
5,2.304367780685425
6,2.2989742755889893
7,2.296858310699463
8,2.294858694076538
9,2.2911577224731445
10,2.2905092239379883
11,2.2895634174346924
12,2.2887303829193115
13,2.2810099124908447
14,2.2796788215637207
15,2.2789254188537598
16,2.2786457538604736
17,2.2778449058532715
18,2.276618242263794
19,2.275613784790039
20,2.2747368812561035
21,2.266188383102417
22,2.26533842086792
23,2.2649223804473877
24,2.264564275741577
25,2.264312267303467
26,2.2640857696533203
27,2.2639899253845215
28,2.263947010040283
29,2.2639994621276855
30,2.263901710510254
31,2.2637410163879395
32,2.2636196613311768
33,2.263437032699585
34,2.2621266841888428
35,2.257521152496338
36,2.2576756477355957
37,2.257201671600342
38,2.2570390701293945
39,2.2570104598999023
40,2.256941080093384
41,2.2568650245666504
42,2.256819486618042
43,2.256817102432251
44,2.2568459510803223
45,2.256683111190796
46,2.256744623184204
47,2.2568395137786865
48,2.2567543983459473
49,2.256666660308838
50,2.256458044052124
