epoch,f1_score
1,0.38286274671554565
2,0.6892364025115967
3,0.7928044199943542
4,0.8024664521217346
5,0.8370548486709595
6,0.8390416502952576
7,0.8411407470703125
8,0.8550228476524353
9,0.8714073896408081
10,0.8849295973777771
11,0.8971376419067383
12,0.900138258934021
13,0.9024466872215271
14,0.9025421142578125
15,0.9059473872184753
16,0.9054228067398071
17,0.9063701033592224
18,0.9088069796562195
19,0.9092350602149963
20,0.9095291495323181
21,0.9098971486091614
22,0.9160109162330627
23,0.9344033598899841
24,0.9358982443809509
25,0.9384512305259705
26,0.9395913481712341
27,0.9403945207595825
28,0.9413371682167053
29,0.9427734613418579
30,0.9432300925254822
31,0.9447861313819885
32,0.9440029859542847
33,0.9446228742599487
34,0.9436662793159485
35,0.9449445605278015
36,0.9440689086914062
37,0.9455116987228394
38,0.9454091191291809
39,0.9465078711509705
40,0.9479376077651978
41,0.9503047466278076
42,0.9674742817878723
43,0.968187153339386
44,0.968253493309021
45,0.9691557884216309
46,0.9688410758972168
47,0.9701083302497864
48,0.9703218340873718
49,0.9711387157440186
50,0.9702703952789307
