epoch,loss
1,2.388075590133667
2,2.3141214847564697
3,2.307799816131592
4,2.300292730331421
5,2.297680377960205
6,2.29697585105896
7,2.296440362930298
8,2.293545722961426
9,2.282817840576172
10,2.281669855117798
11,2.28072190284729
12,2.280107259750366
13,2.2795963287353516
14,2.2788944244384766
15,2.2785372734069824
16,2.2782819271087646
17,2.2770004272460938
18,2.2762622833251953
19,2.274080514907837
20,2.26796555519104
21,2.2668824195861816
22,2.2665224075317383
23,2.266202449798584
24,2.265892744064331
25,2.2603514194488525
26,2.2598485946655273
27,2.25952410697937
28,2.259406089782715
29,2.2595620155334473
30,2.2596426010131836
31,2.258251428604126
32,2.258425235748291
33,2.2578792572021484
34,2.2575199604034424
35,2.2573297023773193
36,2.2572364807128906
37,2.2572667598724365
38,2.2572360038757324
39,2.257228136062622
40,2.257302761077881
41,2.257422924041748
42,2.2569496631622314
43,2.256641149520874
44,2.256524085998535
45,2.256404399871826
46,2.256380319595337
47,2.2563538551330566
48,2.256279945373535
49,2.256124496459961
50,2.256129264831543
