epoch,f1_score
1,0.3525650203227997
2,0.7325267791748047
3,0.7949987649917603
4,0.7971630692481995
5,0.8248144388198853
6,0.8404971957206726
7,0.8582624793052673
8,0.8706268072128296
9,0.8748012781143188
10,0.8756564259529114
11,0.8925878405570984
12,0.8935234546661377
13,0.8953477740287781
14,0.8986961841583252
15,0.900420606136322
16,0.900465726852417
17,0.9019312262535095
18,0.9022346138954163
19,0.9026997685432434
20,0.9079087376594543
21,0.9203475117683411
22,0.9344732165336609
23,0.9375858902931213
24,0.9394784569740295
25,0.938675582408905
26,0.9386698007583618
27,0.9392398595809937
28,0.9400295615196228
29,0.9386752843856812
30,0.9402753710746765
31,0.9399496912956238
32,0.9419077634811401
33,0.9436070322990417
34,0.9453957080841064
35,0.9458765387535095
36,0.9481972455978394
37,0.9477214217185974
38,0.9459365010261536
39,0.9491194486618042
40,0.9493348598480225
41,0.9483699202537537
42,0.9678247570991516
43,0.9675793647766113
44,0.9675149917602539
45,0.968559205532074
46,0.9689199328422546
47,0.9705204367637634
48,0.9708812236785889
49,0.9711829423904419
50,0.9717479348182678
