epoch,f1_score
1,0.3441511392593384
2,0.6935197710990906
3,0.7939108610153198
4,0.810387372970581
5,0.813156008720398
6,0.82511305809021
7,0.8423340916633606
8,0.8596177697181702
9,0.8636221289634705
10,0.8703740239143372
11,0.8930697441101074
12,0.897591769695282
13,0.9001907110214233
14,0.900322437286377
15,0.9031740427017212
16,0.9022408723831177
17,0.9027199745178223
18,0.9041285514831543
19,0.9043866991996765
20,0.9175608158111572
21,0.9364180564880371
22,0.9365420937538147
23,0.9392876625061035
24,0.9412151575088501
25,0.9400578737258911
26,0.9406177997589111
27,0.9416599273681641
28,0.9422423243522644
29,0.9414254426956177
30,0.943557620048523
31,0.9442060589790344
32,0.944368839263916
33,0.9448691010475159
34,0.9440717697143555
35,0.9455590844154358
36,0.9484679102897644
37,0.965694010257721
38,0.9653308391571045
39,0.9632393717765808
40,0.9654244780540466
41,0.9658846855163574
42,0.966810405254364
43,0.967456579208374
44,0.9703602194786072
45,0.9697676301002502
46,0.9704656600952148
47,0.9697058796882629
48,0.9695814251899719
49,0.9699867963790894
50,0.969857931137085
