epoch,f1_score
1,0.3754836320877075
2,0.769105851650238
3,0.797999382019043
4,0.8072996139526367
5,0.832936704158783
6,0.837812602519989
7,0.8407116532325745
8,0.8721663951873779
9,0.890286922454834
10,0.9163989424705505
11,0.9214133024215698
12,0.9231626391410828
13,0.9249075055122375
14,0.9259927868843079
15,0.9275801777839661
16,0.9319636225700378
17,0.9345992207527161
18,0.9349424839019775
19,0.9348774552345276
20,0.9369782209396362
21,0.9369277954101562
22,0.9382256269454956
23,0.9416483044624329
24,0.9425250291824341
25,0.9417173862457275
26,0.9426037669181824
27,0.9410010576248169
28,0.9416881799697876
29,0.9439324736595154
30,0.9446049332618713
31,0.9459624290466309
32,0.9646833539009094
33,0.9660282135009766
34,0.9666488170623779
35,0.9661791920661926
36,0.9672173857688904
37,0.9665324091911316
38,0.9673899412155151
39,0.9666439294815063
40,0.9679615497589111
41,0.9680144190788269
42,0.9683632254600525
43,0.9673649072647095
44,0.9676594734191895
45,0.9675906300544739
46,0.9671217799186707
47,0.9681565761566162
48,0.9710278511047363
49,0.9709486365318298
50,0.9714387655258179
