epoch,loss
1,2.3947806358337402
2,2.316298246383667
3,2.3097288608551025
4,2.306279182434082
5,2.299020528793335
6,2.2976138591766357
7,2.2966983318328857
8,2.285478353500366
9,2.2799487113952637
10,2.2734861373901367
11,2.272350549697876
12,2.2715542316436768
13,2.27097225189209
14,2.270597457885742
15,2.269892692565918
16,2.2687430381774902
17,2.268202304840088
18,2.2678940296173096
19,2.267590045928955
20,2.2672181129455566
21,2.267015218734741
22,2.26666522026062
23,2.2657885551452637
24,2.2656264305114746
25,2.2654919624328613
26,2.2654294967651367
27,2.2655205726623535
28,2.2651212215423584
29,2.264892101287842
30,2.264535903930664
31,2.262925386428833
32,2.258434772491455
33,2.258202314376831
34,2.2580199241638184
35,2.257934808731079
36,2.2577834129333496
37,2.2576775550842285
38,2.2578024864196777
39,2.2577099800109863
40,2.2574222087860107
41,2.2572686672210693
42,2.257230281829834
43,2.2572057247161865
44,2.2570693492889404
45,2.2579874992370605
46,2.257535934448242
47,2.2571678161621094
48,2.2565560340881348
49,2.2562994956970215
50,2.256131410598755
