epoch,f1_score
1,0.3844180107116699
2,0.7013910412788391
3,0.8047258257865906
4,0.8089340925216675
5,0.8124370574951172
6,0.8211783766746521
7,0.8447789549827576
8,0.8462728261947632
9,0.8598698377609253
10,0.8785254955291748
11,0.891758918762207
12,0.8964296579360962
13,0.8970881104469299
14,0.8993213772773743
15,0.9008435010910034
16,0.9265921711921692
17,0.9320189952850342
18,0.934283971786499
19,0.9357173442840576
20,0.9362737536430359
21,0.9363594651222229
22,0.938560962677002
23,0.9403618574142456
24,0.94073486328125
25,0.9405854344367981
26,0.940945565700531
27,0.9412490725517273
28,0.9404768943786621
29,0.9421460032463074
30,0.9427886605262756
31,0.943260908126831
32,0.9439336061477661
33,0.944479763507843
34,0.9442523717880249
35,0.9455622434616089
36,0.9453350305557251
37,0.9482401609420776
38,0.9480577707290649
39,0.9487844705581665
40,0.9495059251785278
41,0.9506703615188599
42,0.9494104981422424
43,0.9496695399284363
44,0.9507904648780823
45,0.9504233598709106
46,0.9511345624923706
47,0.9511508345603943
48,0.9532881379127502
49,0.97043776512146
50,0.9733662605285645
