epoch,f1_score
1,0.40359050035476685
2,0.6711249947547913
3,0.7361403703689575
4,0.8258764743804932
5,0.8295090794563293
6,0.8324309587478638
7,0.8608596324920654
8,0.8634159564971924
9,0.8721027970314026
10,0.884043276309967
11,0.8884271383285522
12,0.888674795627594
13,0.8897045254707336
14,0.8937928080558777
15,0.915266752243042
16,0.9232946634292603
17,0.9305235743522644
18,0.9317734241485596
19,0.934321939945221
20,0.9370586276054382
21,0.9367623925209045
22,0.9405573606491089
23,0.9602173566818237
24,0.9605958461761475
25,0.962271511554718
26,0.9623121619224548
27,0.9639602899551392
28,0.9628055691719055
29,0.9629984498023987
30,0.9656051397323608
31,0.9658476114273071
32,0.9660930037498474
33,0.9653847813606262
34,0.9659401774406433
35,0.9663707613945007
36,0.966383159160614
37,0.9652725458145142
38,0.9662582278251648
39,0.966618001461029
40,0.9675245881080627
41,0.9685630202293396
42,0.9685469269752502
43,0.9688007831573486
44,0.968297004699707
45,0.9683849811553955
46,0.968388020992279
47,0.9678675532341003
48,0.9685274362564087
49,0.969626784324646
50,0.9680606722831726
