epoch,loss
1,2.4201905727386475
2,2.3224220275878906
3,2.3036601543426514
4,2.301283836364746
5,2.297788619995117
6,2.2919960021972656
7,2.2866463661193848
8,2.282320976257324
9,2.2814290523529053
10,2.2805676460266113
11,2.2800204753875732
12,2.2796056270599365
13,2.2790915966033936
14,2.278205156326294
15,2.27728009223938
16,2.276735782623291
17,2.276271343231201
18,2.275892496109009
19,2.275378942489624
20,2.2750282287597656
21,2.2747538089752197
22,2.2745096683502197
23,2.2732977867126465
24,2.266166925430298
25,2.265697717666626
26,2.265533447265625
27,2.26541805267334
28,2.265066385269165
29,2.264850616455078
30,2.2647597789764404
31,2.2646634578704834
32,2.2642905712127686
33,2.264303684234619
34,2.2640697956085205
35,2.2637779712677
36,2.2637815475463867
37,2.2635645866394043
38,2.2636001110076904
39,2.263444185256958
40,2.263415575027466
41,2.2633144855499268
42,2.2585339546203613
43,2.257739543914795
44,2.2573671340942383
45,2.2571027278900146
46,2.2569284439086914
47,2.2566893100738525
48,2.256667375564575
49,2.258091688156128
50,2.2578344345092773
